timestamp px py pz qx qy qz qw
1532199790.452645779 -3.866426596 0.780337456 2.256901790 -0.140705425 0.923560687 -0.025094392 0.355820055
1532199790.800678730 -3.814661917 0.760888745 2.239674078 -0.137060079 0.925900114 -0.025108439 0.351131143
1532199791.049036026 -3.779976840 0.747664021 2.232338935 -0.145130877 0.924110280 -0.040032783 0.351218728
1532199791.496765852 -3.724999565 0.741222371 2.226424171 -0.141572237 0.920076494 -0.042930957 0.362730589
1532199791.993335247 -3.660696565 0.740369452 2.199762531 -0.142643335 0.919466091 -0.037218268 0.364485647
1532199792.886448145 -3.573685695 0.726467707 2.130869751 -0.133092123 0.925824200 -0.039403556 0.351544304
1532199792.986143589 -3.569175769 0.724555985 2.120646683 -0.133525270 0.927198449 -0.041605226 0.347480998
1532199793.930361986 -3.486798304 0.721895896 2.026502096 -0.151211563 0.936485676 -0.048077283 0.312759040
1532199794.030106544 -3.476340915 0.723744877 2.014675287 -0.151598499 0.937201943 -0.047419964 0.310518533
1532199794.974363804 -3.373419200 0.692838669 1.953745087 -0.145095400 0.943976420 -0.036221337 0.294183374
1532199795.023245811 -3.367217902 0.692220905 1.953347764 -0.145371764 0.943520511 -0.034614942 0.295699004
1532199795.919535398 -3.269448561 0.626840120 1.920537010 -0.154819476 0.934572650 -0.050467774 0.316319293
1532199796.565137148 -3.215345010 0.614155539 1.881985298 -0.153368440 0.939075945 -0.033687746 0.305744382
1532199797.558841705 -3.083706315 0.618763383 1.830620055 -0.135364113 0.938158830 0.006529070 0.318577993
1532199798.802352905 -2.912991755 0.573675917 1.685845456 -0.096918165 0.946350812 0.009666649 0.308112912
1532199799.844394684 -2.796288936 0.517894328 1.578293141 -0.103536003 0.946461460 -0.007066402 0.305681315
1532199800.440687656 -2.715448067 0.519298220 1.528966056 -0.108444025 0.936464510 0.014187865 0.333275892
1532199801.584043264 -2.597615772 0.463586178 1.402213222 -0.108821682 0.935495651 0.004475581 0.336133452
1532199802.577126265 -2.506398763 0.433359047 1.275070747 -0.114863382 0.938996762 0.010367994 0.324012328
1532199803.570330620 -2.420021026 0.401308621 1.155205724 -0.121220069 0.939330962 -0.006648792 0.320809650
1532199804.366126776 -2.349938458 0.394702493 1.043197553 -0.120341972 0.937051090 -0.021091210 0.327121116
1532199805.509807587 -2.248133870 0.401117933 0.852547628 -0.103528152 0.942902333 -0.005550935 0.316522193
1532199806.155139685 -2.169314093 0.401279286 0.748544355 -0.100892995 0.941487100 0.000335635 0.321593735
1532199806.999927998 -2.081139378 0.389689616 0.625104575 -0.108267632 0.939054052 0.006725298 0.326206034
1532199807.744951963 -1.989219193 0.337931999 0.546509433 -0.114996974 0.935989276 0.003714301 0.332695018
1532199808.192701817 -1.928984792 0.296437987 0.488587022 -0.118667245 0.932440524 -0.010688760 0.341113624
1532199809.136875391 -1.817908464 0.280838956 0.395337464 -0.121202392 0.926733045 -0.009652524 0.355503407
1532199809.981501579 -1.726982202 0.253368541 0.319226907 -0.126355216 0.918079221 -0.002406856 0.375711471
1532199810.775050640 -1.650871565 0.214523354 0.246398361 -0.120381101 0.909359005 -0.027935045 0.397233211
1532199811.869797945 -1.577372115 0.190668737 0.162999983 -0.121411234 0.904070366 -0.029313581 0.408725824
1532199812.514837980 -1.589327961 0.202112355 0.119405399 -0.136737249 0.909213412 -0.029571763 0.392121673
1532199813.011288643 -1.589138952 0.214774602 0.076135494 -0.143355537 0.922795841 -0.035002789 0.355909863
1532199814.055102110 -1.521701250 0.224639521 0.030793054 -0.133657321 0.929403223 0.013017155 0.343767252
1532199814.451908588 -1.466172039 0.216501565 0.017901454 -0.138334491 0.924243147 0.012317131 0.355649351
1532199814.948422670 -1.416043607 0.202613848 0.022994777 -0.129310399 0.911620897 0.029675994 0.389031485
1532199815.744055271 -1.355071760 0.185763782 -0.014800752 -0.115159200 0.900323321 0.033855648 0.418342050
1532199816.289278030 -1.321067903 0.186688638 -0.068720907 -0.137912390 0.894582618 0.020371286 0.424602312
1532199817.036110640 -1.271235199 0.196347885 -0.148295126 -0.159009823 0.884331116 0.022690074 0.438360027
1532199817.084958076 -1.267283130 0.197179796 -0.155630929 -0.160955318 0.883521660 0.023415002 0.439243213
1532199817.581515074 -1.228057733 0.201770529 -0.208549744 -0.176262436 0.877068245 0.015515196 0.446589439
1532199818.674000740 -1.117538812 0.236630468 -0.302007358 -0.171598168 0.870918182 0.042026526 0.458573178
1532199819.270246029 -1.053488240 0.273023835 -0.312615672 -0.176561779 0.851308227 0.054263565 0.491076070
1532199820.065918207 -0.975177539 0.303113626 -0.319406684 -0.184860306 0.821608996 0.059593332 0.535942123
1532199820.810803890 -0.907184341 0.336013670 -0.308995924 -0.180768099 0.792562314 0.066719193 0.578546820
1532199821.207726002 -0.865454270 0.351776783 -0.298122249 -0.178101347 0.779640743 0.068765301 0.596415590
1532199821.804053545 -0.823034893 0.377313355 -0.301055033 -0.177911165 0.764454666 0.068087195 0.615890262
1532199823.096356869 -0.747753321 0.392407502 -0.342941105 -0.191017122 0.753561202 0.041350640 0.627652849
1532199824.089824200 -0.705976036 0.428244222 -0.362162274 -0.215356866 0.738736306 0.035842801 0.637656165
1532199824.389032125 -0.686519260 0.436765094 -0.363796152 -0.219363226 0.732658459 0.029047007 0.643620718
1532199824.836586475 -0.666407234 0.451128497 -0.355369169 -0.228012948 0.718891797 0.021638312 0.656305160
